Serial No.,Round No.,Period,City,Age,Gender,Annual Income,Assembly Constituency Name,Educational Qualification,No. of Family Members,No. of Earning members in the family,Occupation of Respondent,Perception on General Economic condition - compared to one year ago,Outlook on General Economic condition - one year ahead,Perception on Household income - compared to one year ago,Outlook on Household income - one year ahead,Perception on Household spending - compared to one year ago,Outlook on Household spending - one year ahead,Perception on essential spending - compared to one year ago,Outlook on essential spending - one year ahead,Perception on non-essential spending - compared to one year ago,Outlook on non-essential spending - one year ahead,Perception on Employment scenario - compared to one year ago,Outlook on Employment scenario - one year ahead,Perception on General prices - compared to one year ago,Outlook on General prices - one year ahead,Perception on Inflation - compared to one year ago,Outlook on Inflation - one year ahead
4058,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 lakh or less,LUCKNOW NORTH,Illiterate,3 or 4,1,Unemployed,Worsened,Remain the same,Remained the same,Will increase,Remained the same,Will increase,Remained the same,Will increase,Decreased,Remain the same,Worsened,Will improve,Increased,Will increase,Remained the same,Will increase
4059,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 lakh or less,LUCKNOW WEST,10th Std-Below 12th Std,5 and more,2,House wife,Worsened,Will improve,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase,Decreased,Remain the same,Improved,Will improve,Increased,Will increase,Increased,Remain the same
4060,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 lakh or less,LUCKNOW WEST,12th Std,3 or 4,1,House wife,Worsened,Will worsen,Decreased,Remain the same,Increased,Will increase,Increased,Will increase,Decreased,Remain the same,Improved,Will improve,Increased,Will increase,Decreased,Remain the same
4061,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 lakh or less,LUCKNOW WEST,Graduate,5 and more,1,House wife,Worsened,Will improve,Remained the same,Will increase,Remained the same,Will increase,Remained the same,Will increase,Remained the same,Will decrease,Worsened,Will worsen,Increased,Will increase,Increased,Remain the same
4062,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW CANTT,Graduate,1 to 2,1,Unemployed,Improved,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
4063,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW CANTT,Graduate,3 or 4,1,Unemployed,Improved,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
4064,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW CANTT,Graduate,3 or 4,1,Unemployed,Improved,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
4065,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW CANTT,Graduate,3 or 4,1,Unemployed,Improved,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
4066,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW CANTT,Post Graduate,1 to 2,1,Unemployed,Improved,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
4067,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW CANTT,Post Graduate,5 and more,1,Unemployed,Improved,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
4068,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW CENTRAL,10th Std-Below 12th Std,3 or 4,1,Self Employed/ Business,Remained the same,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
4069,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW CENTRAL,5th Std-Below 10th Std,5 and more,2,House wife,Remained the same,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
4070,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW CENTRAL,5th Std-Below 10th Std,5 and more,3,House wife,Remained the same,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
4071,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW CENTRAL,Graduate,3 or 4,1,Unemployed,Improved,Will improve,Remained the same,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
4072,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW EAST,Graduate,3 or 4,1,House wife,Improved,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
4073,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW EAST,Graduate,3 or 4,1,Unemployed,Remained the same,Remain the same,Remained the same,Will increase,Increased,Will increase,Increased,Will increase,Decreased,Will increase,Improved,Will improve,Increased,Will increase,Decreased,Will increase
4074,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW EAST,Post Graduate,3 or 4,1,House wife,Improved,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
4075,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW NORTH,Graduate,3 or 4,1,House wife,Worsened,Will improve,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase,Increased,Remain the same,Improved,Will improve,Increased,Will increase,Increased,Remain the same
4076,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW WEST,10th Std-Below 12th Std,3 or 4,1,House wife,Remained the same,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Remain the same,Worsened,Will improve,Increased,Will increase,Increased,Will increase
4077,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW WEST,10th Std-Below 12th Std,5 and more,1,House wife,Worsened,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Worsened,Will improve,Increased,Will increase,Increased,Remain the same
4078,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW WEST,10th Std-Below 12th Std,5 and more,1,House wife,Worsened,Will worsen,Increased,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Will increase,Worsened,Will improve,Increased,Will increase,Increased,Will increase
4079,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW WEST,12th Std,3 or 4,1,Unemployed,Worsened,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Will improve,Increased,Will increase,Increased,Will increase
4080,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW WEST,12th Std,5 and more,1,Unemployed,Remained the same,Will improve,Increased,Remain the same,Increased,Will increase,Increased,Will increase,Remained the same,Remain the same,Remained the same,Will improve,Increased,Will increase,Increased,Remain the same
4081,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW WEST,12th Std,5 and more,3,House wife,Improved,Will improve,Decreased,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Will increase,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase
4082,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW WEST,Graduate,3 or 4,1,Unemployed,Improved,Will improve,Remained the same,Remain the same,Increased,Remain the same,Increased,Remain the same,Remained the same,Remain the same,Remained the same,Will improve,Increased,Will increase,Increased,Will increase
4083,46,Dec-18,Lucknow,22-29 year,Female,Rs. 1 to less than 3 lakh,LUCKNOW WEST,Graduate,5 and more,1,Unemployed,Worsened,Remain the same,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase,Decreased,Will decrease,Worsened,Remain the same,Increased,Remain the same,Increased,
4084,46,Dec-18,Lucknow,22-29 year,Female,Rs. 3 lakh to 5 lakh,LUCKNOW CANTT,10th Std-Below 12th Std,5 and more,3,Employed,Worsened,Will improve,Decreased,Will increase,Increased,Remain the same,Increased,Will increase,Remained the same,Remain the same,Improved,Will improve,Increased,Will increase,Decreased,Will increase
4085,46,Dec-18,Lucknow,22-29 year,Female,Rs. 3 lakh to 5 lakh,LUCKNOW WEST,Graduate,3 or 4,1,Unemployed,Worsened,Will worsen,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase,Decreased,Remain the same,Worsened,Remain the same,Increased,Will increase,Increased,Will increase
4086,46,Dec-18,Lucknow,22-29 year,Female,Rs. 3 lakh to 5 lakh,LUCKNOW WEST,Graduate,5 and more,2,House wife,Improved,Will improve,Remained the same,Will increase,Increased,Remain the same,Increased,Will increase,Increased,Will decrease,Improved,Will improve,Decreased,Remain the same,,
4087,46,Dec-18,Lucknow,22-29 year,Female,Rs. 5 lakh or more,LUCKNOW EAST,5th Std-Below 10th Std,3 or 4,1,House wife,Worsened,Remain the same,Increased,Will increase,Increased,Remain the same,Increased,Will increase,Remained the same,Remain the same,Worsened,Will improve,Increased,Remain the same,Remained the same,
4088,46,Dec-18,Lucknow,22-29 year,Female,Rs. 5 lakh or more,LUCKNOW EAST,Graduate,5 and more,1,Unemployed,Improved,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Will improve,Remained the same,Remain the same,,
4089,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 lakh or less,LUCKNOW CANTT,Post Graduate,1 to 2,1,Self Employed/ Business,Worsened,Will improve,Decreased,Will decrease,Decreased,Will increase,Increased,Will increase,Decreased,Remain the same,Worsened,Will worsen,Increased,Will increase,Decreased,Will increase
4090,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 lakh or less,LUCKNOW CENTRAL,12th Std,3 or 4,1,Self Employed/ Business,Improved,Will improve,Remained the same,Will increase,Increased,Will increase,Remained the same,Will increase,Increased,Will increase,Improved,Will improve,Increased,Will increase,Decreased,Will increase
4091,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 lakh or less,LUCKNOW CENTRAL,12th Std,5 and more,1,Unemployed,Remained the same,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Worsened,Will improve,Increased,Will increase,Increased,Will increase
4092,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 lakh or less,LUCKNOW CENTRAL,Graduate,3 or 4,1,Self Employed/ Business,Improved,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
4093,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 lakh or less,LUCKNOW CENTRAL,Graduate,3 or 4,1,Unemployed,Worsened,Will improve,Remained the same,Will increase,Remained the same,Will increase,Remained the same,Will increase,Remained the same,Will increase,Remained the same,Will improve,Remained the same,Remain the same,,
4094,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 lakh or less,LUCKNOW EAST,10th Std-Below 12th Std,3 or 4,1,Employed,Improved,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Will improve,Increased,Will increase,Decreased,Will increase
4095,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 lakh or less,LUCKNOW WEST,Graduate,5 and more,3,Self Employed/ Business,Worsened,Will worsen,Increased,Remain the same,Increased,Will increase,Increased,Will increase,Increased,Will increase,Worsened,Will worsen,Increased,Remain the same,Increased,
4096,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 to less than 3 lakh,LUCKNOW CANTT,Graduate,3 or 4,2,Unemployed,Improved,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
4097,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 to less than 3 lakh,LUCKNOW CANTT,Graduate,5 and more,2,Self Employed/ Business,Improved,Will improve,Remained the same,Will increase,Increased,Remain the same,Increased,Remain the same,Decreased,Will decrease,Improved,Will improve,Increased,Will increase,Decreased,Will decrease
4098,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 to less than 3 lakh,LUCKNOW CANTT,Graduate,5 and more,4,Self Employed/ Business,Remained the same,Will improve,Decreased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Worsened,Will improve,Increased,Will increase,Increased,Will increase
4099,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 to less than 3 lakh,LUCKNOW CENTRAL,10th Std-Below 12th Std,5 and more,2,Self Employed/ Business,Worsened,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Will increase,Worsened,Will improve,Increased,Will increase,Remained the same,Will increase
4100,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 to less than 3 lakh,LUCKNOW CENTRAL,12th Std,3 or 4,2,Self Employed/ Business,Improved,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
4101,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 to less than 3 lakh,LUCKNOW CENTRAL,5th Std-Below 10th Std,3 or 4,2,Self Employed/ Business,Worsened,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Will improve,Increased,Remain the same,Increased,
4102,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 to less than 3 lakh,LUCKNOW CENTRAL,5th Std-Below 10th Std,5 and more,3,Self Employed/ Business,Worsened,Will improve,Increased,Will increase,Increased,Will increase,Remained the same,Will increase,Increased,Will increase,Improved,Will improve,Increased,Will decrease,Remained the same,
4103,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 to less than 3 lakh,LUCKNOW CENTRAL,5th Std-Below 10th Std,5 and more,5,Self Employed/ Business,Worsened,Will worsen,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Worsened,Will improve,Increased,Will increase,Increased,Will increase
4104,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 to less than 3 lakh,LUCKNOW EAST,Graduate,1 to 2,1,Unemployed,Improved,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
4105,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 to less than 3 lakh,LUCKNOW NORTH,12th Std,5 and more,1,Unemployed,Worsened,Will improve,Increased,Remain the same,Increased,Will increase,Increased,Will increase,Decreased,Remain the same,Worsened,Will improve,Increased,Will increase,Increased,Remain the same
4106,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 to less than 3 lakh,LUCKNOW WEST,10th Std-Below 12th Std,3 or 4,1,Self Employed/ Business,Improved,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
4107,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 to less than 3 lakh,LUCKNOW WEST,Graduate,3 or 4,1,Unemployed,Improved,Remain the same,Decreased,Remain the same,Decreased,Remain the same,Decreased,Remain the same,Decreased,Remain the same,Remained the same,Remain the same,Increased,Remain the same,Increased,
4108,46,Dec-18,Lucknow,22-29 year,Male,Rs. 1 to less than 3 lakh,LUCKNOW WEST,Graduate,5 and more,3,Unemployed,Worsened,Will improve,Decreased,Will increase,Remained the same,Will increase,Increased,Remain the same,Remained the same,Will increase,Worsened,Will improve,Increased,Will increase,Decreased,Will decrease
4109,46,Dec-18,Lucknow,22-29 year,Male,Rs. 3 lakh to 5 lakh,LUCKNOW EAST,Graduate,3 or 4,1,Unemployed,Improved,Will improve,Increased,Will decrease,Increased,Will increase,Increased,Will increase,Remained the same,Will decrease,Improved,Remain the same,Remained the same,Will increase,,Will increase
4110,46,Dec-18,Lucknow,22-29 year,Male,Rs. 3 lakh to 5 lakh,LUCKNOW EAST,Graduate,5 and more,1,Unemployed,Improved,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Remain the same,Improved,Will improve,Increased,Will increase,Increased,Will increase
